ID,name,normalized_name,price,approximation,weight_unit,weight,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
386571,Fruko Schulz Absinth 70% 70 cl,fruko schulz absinth 70% 70 cl,24.99,0,unknown,70.0,13,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386572,Karloff Tatratea 22% coconut 0.7 l,karloff tatratea 22% coconut 0.7 l,15.99,0,litre,0.7,12,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386573,Demänovka Brusnica likér 30% 0.7 l,demanovka brusnica liker 30% 0.7 l,11.99,0,litre,0.7,11,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386574,Sheridan's Likér 700 ml,sheridan's liker 700 ml,23.99,0,litre,0.7,7,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386575,Baileys Chocolat Luxe likér 500 ml,baileys chocolat luxe liker 500 ml,20.99,0,litre,0.5,9,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386576,Stock Fernet Standard 33% 0.5 l,stock fernet standard 33% 0.5 l,6.79,0,litre,0.5,64,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386577,Unicum Riserva bylinný likér 40% 0.7 l,unicum riserva bylinny liker 40% 0.7 l,37.99,0,litre,0.7,7,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386578,Metaxa 7 star 700 ml,metaxa 7 star 700 ml,24.99,0,litre,0.7,7,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386579,Soberano Solera Brandy 36% 700 ml,soberano solera brandy 36% 700 ml,15.99,0,litre,0.7,10,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386580,Karpatské Brandy Karpatské KB 0.7 l,karpatske brandy karpatske kb 0.7 l,9.39,0,litre,0.7,24,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386581,Martell V.S. Koňak 0.7 l,martell v.s. konak 0.7 l,34.99,0,litre,0.7,9,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-21 20:02:07
386582,Martell Cognac VSOP 40% 0.7 l,martell cognac vsop 40% 0.7 l,44.99,0,litre,0.7,13,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386583,Hennessy V.S.O.P Privilége Cognac 40% 0.7 l,hennessy v.s.o.p privilege cognac 40% 0.7 l,78.99,0,litre,0.7,5,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386584,Metaxa 12* 40% 0.70 l,metaxa 12* 40% 0.70 l,39.99,0,litre,0.7,10,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386585,Armagnac Castarède Bas Armagnac Brandy VSOP 40% 0.7 l,armagnac castarede bas armagnac brandy vsop 40% 0.7 l,63.99,0,litre,0.7,18,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386586,Pliska XO brandy 700 ml,pliska xo brandy 700 ml,27.99,0,litre,0.7,11,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386587,Martignac Spécial 38% 0.7 l,martignac special 38% 0.7 l,12.2,0,litre,0.7,6,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-21 20:02:07
386588,Karpatské Brandy Špeciál V.S. 0.7 l,karpatske brandy special v.s. 0.7 l,27.99,0,litre,0.7,9,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386589,Meukow Cognac 40% 0.7 l,meukow cognac 40% 0.7 l,49.99,0,litre,0.7,5,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-21 20:02:07
386590,Cazcabel Tequila Blanco 38% 70 cl,cazcabel tequila blanco 38% 70 cl,30.99,0,unknown,70.0,7,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386591,Cazcabel Tequila Reposado 38% 70 cl,cazcabel tequila reposado 38% 70 cl,30.99,0,unknown,70.0,8,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386592,JP. Chenet French Brandy VSOP 36% 0.7 l,jp. chenet french brandy vsop 36% 0.7 l,17.99,0,litre,0.7,6,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386593,Hennessy Very special cognac 0.7 l,hennessy very special cognac 0.7 l,46.99,0,litre,0.7,12,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386594,Klasik Hruška kopaničiarska 40% 0.04 l,klasik hruska kopaniciarska 40% 0.04 l,1.04,0,litre,0.04,32,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386595,Familia Hruška 38% 0.2 l,familia hruska 38% 0.2 l,4.1,0,litre,0.2,27,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386596,Golden Hruška 38% 0.5 l,golden hruska 38% 0.5 l,10.53,0,litre,0.5,26,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386597,Golden Ľadová Hruška 38% 0.5 l,golden ladova hruska 38% 0.5 l,11.09,0,litre,0.5,9,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386598,St. Nicolaus Barack Marhuľa 40% 0.5 l,st. nicolaus barack marhula 40% 0.5 l,7.98,0,litre,0.5,14,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386599,St. Nicolaus Cseresznye Čerešňa 40% 0.5 l,st. nicolaus cseresznye ceresna 40% 0.5 l,7.98,0,litre,0.5,14,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386600,St. Nicolaus Klasik Slivka kopaničiarska 40% 0.5 l,st. nicolaus klasik slivka kopaniciarska 40% 0.5 l,7.69,0,litre,0.5,24,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386601,St. Nicolaus Klasik Slivka kopaničiarska 40% 1 l,st. nicolaus klasik slivka kopaniciarska 40% 1 l,13.99,0,litre,1.0,13,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386602,R. JELÍNEK Moravská hruška 40% 0.5 l,r. jelinek moravska hruska 40% 0.5 l,10.49,0,litre,0.5,16,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386603,R. JELÍNEK Moravská zlatá švestka 40% 0.5 l,r. jelinek moravska zlata svestka 40% 0.5 l,10.49,0,litre,0.5,14,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386604,s52 Slivovica Lignum pravý ovocný destilát 0.5 l,s52 slivovica lignum pravy ovocny destilat 0.5 l,21.99,0,litre,0.5,5,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386605,R. JELÍNEK Slivovice 50 % 0.7 l,r. jelinek slivovice 50 % 0.7 l,27.99,0,litre,0.7,9,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386606,Excelsior Horec Black 23 bylinný tmavý likér s horcom 0.7 l,excelsior horec black 23 bylinny tmavy liker s horcom 0.7 l,12.99,0,litre,0.7,15,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386607,Golden Tri Stromy Hruškovica 42% 0.7 l,golden tri stromy hruskovica 42% 0.7 l,20.99,0,litre,0.7,12,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386608,Golden Tri Stromy Slivovica 42% 0.7 l,golden tri stromy slivovica 42% 0.7 l,20.99,0,litre,0.7,9,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386609,Považský repák 52% 0.7 l,povazsky repak 52% 0.7 l,18.99,0,litre,0.7,5,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386610,KLASIK Kopaničiarska Hruška 40% 0.5l,klasik kopaniciarska hruska 40% 0.5l,7.69,0,unknown,0.0,30,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386611,R. JELÍNEK Moravská marhuľa 40% 0.5 l,r. jelinek moravska marhula 40% 0.5 l,10.49,0,litre,0.5,9,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386612,Pure Star Plum liehovina 40% 500 ml,pure star plum liehovina 40% 500 ml,6.32,0,litre,0.5,15,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386613,Château Topoľčianky Cassis 52% 0.5 l,chateau topolcianky cassis 52% 0.5 l,23.99,0,litre,0.5,11,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386614,Golden Ľadová Hrozno 38% 0.5 l,golden ladova hrozno 38% 0.5 l,11.09,0,litre,0.5,16,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386615,Golden Ľadová Vlašský orech 38% 0.5 l,golden ladova vlassky orech 38% 0.5 l,11.09,0,litre,0.5,11,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386616,Excelsior Originál 42 destilát slivovica 0.7 l,excelsior original 42 destilat slivovica 0.7 l,20.99,0,litre,0.7,23,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386617,Excelsior Originál 42 destilát hruškovica 0.7 l,excelsior original 42 destilat hruskovica 0.7 l,20.99,0,litre,0.7,7,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386618,Maruna Marhuľovica 45% 0.7 l,maruna marhulovica 45% 0.7 l,22.99,0,litre,0.7,18,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386619,Golden Slivka 38% 0.5 l,golden slivka 38% 0.5 l,10.53,0,litre,0.5,17,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386620,Golden Marhuľa 38% 0.5 l,golden marhula 38% 0.5 l,10.53,0,litre,0.5,24,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386621,Golden Tri Stromy Marhuľovica 42% 0.7 l,golden tri stromy marhulovica 42% 0.7 l,20.99,0,litre,0.7,18,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386622,Zbojnícka Hruškovica 42% 700 ml,zbojnicka hruskovica 42% 700 ml,22.99,0,litre,0.7,13,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386623,Zbojnícka Slivovica 52% 700 ml,zbojnicka slivovica 52% 700 ml,22.99,0,litre,0.7,10,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386624,Zbojnícka Marhuľovica 42% 700 ml,zbojnicka marhulovica 42% 700 ml,22.99,0,litre,0.7,12,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386625,Old Herold Maruna marhuľovica 45% 0.5 l,old herold maruna marhulovica 45% 0.5 l,18.99,0,litre,0.5,12,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386626,Golden Tri Stromy Jablkovica 42% 0.7 l,golden tri stromy jablkovica 42% 0.7 l,20.99,0,litre,0.7,12,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386627,Marsen Slivovica 42% 700 ml,marsen slivovica 42% 700 ml,24.99,0,litre,0.7,16,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386628,Marsen Hruškovica 42% 700 ml,marsen hruskovica 42% 700 ml,24.99,0,litre,0.7,9,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386629,Marsen Marhuľovica 42% 700 ml,marsen marhulovica 42% 700 ml,24.99,0,litre,0.7,10,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386630,Familia Hruška 38% 0.5 l,familia hruska 38% 0.5 l,8.09,0,litre,0.5,30,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386631,R. JELÍNEK Moravská švestka 40% 0.5 l,r. jelinek moravska svestka 40% 0.5 l,10.49,0,litre,0.5,17,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386632,R. JELÍNEK Pálenka z divej trnky 42% 0.7 l,r. jelinek palenka z divej trnky 42% 0.7 l,27.99,0,litre,0.7,15,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386633,Bošácka slivovica 52% 0.7 l,bosacka slivovica 52% 0.7 l,24.99,0,litre,0.7,34,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386634,R. JELÍNEK Slovácká borovička 45 % 0.7 l,r. jelinek slovacka borovicka 45 % 0.7 l,16.99,0,litre,0.7,5,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386635,Original Spišská slivovica 52% 500 ml,original spisska slivovica 52% 500 ml,15.99,0,litre,0.5,8,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386636,Original Spišská drienkovica 40% 500 ml,original spisska drienkovica 40% 500 ml,18.99,0,litre,0.5,10,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386637,Bošácka slivovica 3ročná 52% 0.7 l,bosacka slivovica 3rocna 52% 0.7 l,32.99,0,litre,0.7,16,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386638,Old Herold Bošácka slivovica 52% 0.5 l,old herold bosacka slivovica 52% 0.5 l,18.99,0,litre,0.5,15,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386639,Stock Fernet Citrus Standard 23% 0.5 l,stock fernet citrus standard 23% 0.5 l,6.79,0,litre,0.5,41,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386640,Original Spišská marhuľovica 40% 700 ml,original spisska marhulovica 40% 700 ml,19.99,0,litre,0.7,8,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386641,Primat Bianco 10% 1.0 l,primat bianco 10% 1.0 l,4.61,0,litre,1.0,13,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386642,Aperitivo Cherry 1 l,aperitivo cherry 1 l,3.76,0,litre,1.0,7,ALKOHOL,32,2,2024-04-21 20:00:11,2024-04-27 18:53:39
386643,Lucka Ryžové rezance 3 mm 240 g,lucka ryzove rezance 3 mm 240 g,1.94,0,gram,240.0,20,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386644,Lucka Ryžové rezance 1 mm 240 g,lucka ryzove rezance 1 mm 240 g,1.94,0,gram,240.0,20,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386645,Cessi Celozrnné cestoviny gigli 400 g,cessi celozrnne cestoviny gigli 400 g,1.25,0,gram,400.0,11,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386646,Cessi Bezvaječné cestoviny pšeničné. sušené kolienka malé 400 g,cessi bezvajecne cestoviny psenicne. susene kolienka male 400 g,1.05,0,gram,400.0,38,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386647,Cessi Bezvaječné cestoviny pšeničné. sušené penne rigate 400 g,cessi bezvajecne cestoviny psenicne. susene penne rigate 400 g,1.05,0,gram,400.0,17,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386648,FRITEX Vaječné cestoviny mrvenička 200 g,fritex vajecne cestoviny mrvenicka 200 g,1.35,0,gram,200.0,41,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386649,FRITEX Vaječné cestoviny niťovky 200 g,fritex vajecne cestoviny nitovky 200 g,1.35,0,gram,200.0,19,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386650,FRITEX Vaječné cestoviny vrúty 200 g,fritex vajecne cestoviny vruty 200 g,1.35,0,gram,200.0,32,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386651,Erce Kocky 8 vaječné cestoviny 250 g,erce kocky 8 vajecne cestoviny 250 g,1.05,0,gram,250.0,21,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386652,Erce Niťovky 8 vaječné cestoviny 200 g,erce nitovky 8 vajecne cestoviny 200 g,1.05,0,gram,200.0,95,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386653,Erce Rajbanička 8 vaječné cestoviny 250 g,erce rajbanicka 8 vajecne cestoviny 250 g,1.05,0,gram,250.0,54,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386654,Erce Široké rezance 8 vaječné cestoviny 250 g,erce siroke rezance 8 vajecne cestoviny 250 g,1.05,0,gram,250.0,63,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386655,Erce Tenké rezance 8 vaječné cestoviny 250 g,erce tenke rezance 8 vajecne cestoviny 250 g,1.05,0,gram,250.0,14,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386656,Panzani 3 Minutes Penne Rigate cestoviny semolinové sušené 500 g,panzani 3 minutes penne rigate cestoviny semolinove susene 500 g,3.15,0,gram,500.0,9,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386657,FRITEX Vaječné cestoviny malé kocky 200 g,fritex vajecne cestoviny male kocky 200 g,1.35,0,gram,200.0,34,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386658,Hearty Food Co. Niťovky 500 g,hearty food co. nitovky 500 g,0.69,0,gram,500.0,103,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386659,Hearty Food Co. Fliačky 500 g,hearty food co. fliacky 500 g,0.69,0,gram,500.0,201,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386660,Hearty Food Co. Vretená 500 g,hearty food co. vretena 500 g,0.69,0,gram,500.0,161,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386661,Hearty Food Co. Kolienka 500 g,hearty food co. kolienka 500 g,0.69,0,gram,500.0,333,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386662,Hearty Food Co. Niťovky dlhé 250 g,hearty food co. nitovky dlhe 250 g,0.99,0,gram,250.0,142,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386663,Hearty Food Co. Penne 500 g,hearty food co. penne 500 g,0.69,0,gram,500.0,128,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386664,Hearty Food Co. Špagety 500 g,hearty food co. spagety 500 g,0.69,0,gram,500.0,361,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386665,Hostina Niťovky 250 g,hostina nitovky 250 g,1.35,0,gram,250.0,69,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386666,Hostina Rezance dvojvaječné pšeničné cestoviny sušené 250 g,hostina rezance dvojvajecne psenicne cestoviny susene 250 g,1.35,0,gram,250.0,82,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:11,2024-04-27 18:53:55
386667,Hostina Široké rezance dvojvaječné pšeničné cestoviny sušené 250 g,hostina siroke rezance dvojvajecne psenicne cestoviny susene 250 g,1.35,0,gram,250.0,90,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386668,Hostina Tarhoňa dvojvaječné pšeničné cestoviny sušené 250 g,hostina tarhona dvojvajecne psenicne cestoviny susene 250 g,1.35,0,gram,250.0,26,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386669,Hostina Veľké fliačky dvojvaječné pšeničné cestoviny sušené 250 g,hostina velke fliacky dvojvajecne psenicne cestoviny susene 250 g,1.35,0,gram,250.0,64,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386670,Ideál Tarhoňa bezvaječné cestoviny 400 g,ideal tarhona bezvajecne cestoviny 400 g,1.05,0,gram,400.0,97,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386671,Ideál Premium niťovky tenké dvojvaječné cestoviny 250 g,ideal premium nitovky tenke dvojvajecne cestoviny 250 g,1.45,0,gram,250.0,12,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386672,Ideál Premium rezance široké dvojvaječné cestoviny 250 g,ideal premium rezance siroke dvojvajecne cestoviny 250 g,1.45,0,gram,250.0,49,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386673,Ideál Špagety dvojvaječné cestoviny 400 g,ideal spagety dvojvajecne cestoviny 400 g,1.35,0,gram,400.0,41,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386674,Ideál Tarhoňa dvojvaječné cestoviny 400 g,ideal tarhona dvojvajecne cestoviny 400 g,1.35,0,gram,400.0,48,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386675,La Pasta domáce pšeničné 4-vaječné. sušené cestoviny 400 g,la pasta domace psenicne 4-vajecne. susene cestoviny 400 g,2.35,0,gram,400.0,19,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386676,Sam Mills Pasta d'Oro Spaghetti bezlepkové 500 g,sam mills pasta d'oro spaghetti bezlepkove 500 g,1.94,0,gram,500.0,16,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386677,Sam Mills Pasta d'Oro Fusilli bezlepkové 500 g,sam mills pasta d'oro fusilli bezlepkove 500 g,1.94,0,gram,500.0,21,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386678,Lucka Trubičky ryžové cestoviny bezvaječné 300 g,lucka trubicky ryzove cestoviny bezvajecne 300 g,2.61,0,gram,300.0,8,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386679,Cessi Bezvaječné cestoviny pšeničné. sušené fliačky 400 g,cessi bezvajecne cestoviny psenicne. susene fliacky 400 g,1.05,0,gram,400.0,27,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386680,Cessi Bezvaječné cestoviny pšeničné. sušené kolienka 400 g,cessi bezvajecne cestoviny psenicne. susene kolienka 400 g,1.05,0,gram,400.0,13,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386681,Cessi Bezvaječné cestoviny pšeničné. sušené makaróny 400 g,cessi bezvajecne cestoviny psenicne. susene makarony 400 g,1.05,0,gram,400.0,14,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386682,Cessi Bezvaječné cestoviny pšeničné. sušené niťovky 400 g,cessi bezvajecne cestoviny psenicne. susene nitovky 400 g,1.05,0,gram,400.0,25,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386683,Cessi Bezvaječné cestoviny pšeničné. sušené špagety 400 g,cessi bezvajecne cestoviny psenicne. susene spagety 400 g,1.05,0,gram,400.0,38,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386684,Cessi Bezvaječné cestoviny pšeničné. sušené špirálky 400 g,cessi bezvajecne cestoviny psenicne. susene spiralky 400 g,1.05,0,gram,400.0,25,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386685,Cessi Bezvaječné cestoviny pšeničné. sušené vretienka 400 g,cessi bezvajecne cestoviny psenicne. susene vretienka 400 g,1.05,0,gram,400.0,27,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386686,La Pasta domáce pšeničné 4-vaječné. sušené cestoviny 200 g,la pasta domace psenicne 4-vajecne. susene cestoviny 200 g,1.65,0,gram,200.0,28,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386687,Panzani Fusilli cestoviny semolinové sušené 500 g,panzani fusilli cestoviny semolinove susene 500 g,3.15,0,gram,500.0,17,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386688,Panzani Kolinka cestoviny semolinové sušené 500 g,panzani kolinka cestoviny semolinove susene 500 g,2.65,0,gram,500.0,23,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386689,Panzani Lasagne cestoviny semolinové sušené 500 g,panzani lasagne cestoviny semolinove susene 500 g,3.99,0,gram,500.0,34,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386690,Panzani Linguine cestoviny semolinové sušené 500 g,panzani linguine cestoviny semolinove susene 500 g,3.05,0,gram,500.0,41,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386691,Panzani Maccheroni cestoviny semolinové sušené 500 g,panzani maccheroni cestoviny semolinove susene 500 g,3.15,0,gram,500.0,8,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386692,PANZANI Farfalle-motýliky cestoviny z tvrdej pšenice 500g,panzani farfalle-motyliky cestoviny z tvrdej psenice 500g,2.65,0,gram,500.0,32,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386693,Panzani Spaghetti cestoviny semolinové sušené 500 g,panzani spaghetti cestoviny semolinove susene 500 g,2.65,0,gram,500.0,58,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386694,PANZANI Express spaghetti bezvaječné 500g,panzani express spaghetti bezvajecne 500g,3.15,0,gram,500.0,40,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386695,Panzani Torti cestoviny semolinové sušené 500 g,panzani torti cestoviny semolinove susene 500 g,2.65,0,gram,500.0,44,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386696,PANZANI Torti tricolore vretená 500g,panzani torti tricolore vretena 500g,3.15,0,gram,500.0,20,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
386697,Panzani Penne Rigate cestoviny semolinové sušené 500 g,panzani penne rigate cestoviny semolinove susene 500 g,2.65,0,gram,500.0,46,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-04-21 20:00:12,2024-04-27 18:53:55
